record_id,phash,review_resolution,refined_similarity_status,refined_group_id,refined_group_representative,resolved_cleaning_status,resolved_exclusion_reason
rec_902d1818df6a5635c334,924e7792af696149,NOT_REQUIRED,VERIFIED_NEAR_DUPLICATE,refined_57fd865a8c97b6d3e9fa,rec_902d1818df6a5635c334,INCLUDE,
rec_902dd831385179938313,ab2880332f797ee1,NOT_REQUIRED,NOT_SIMILAR,,,INCLUDE,
rec_9033615f7122b32c1c04,85dc7821abd5d42e,NOT_REQUIRED,VERIFIED_NEAR_DUPLICATE,refined_5ece6f9717e287cc7519,rec_3c987840c149b476bb87,INCLUDE,
rec_9034e86a7ee054d193e1,aa95556232a9edd4,FALSE_POSITIVE_PERCEPTUAL_SCREEN,NOT_SIMILAR,,,INCLUDE,
rec_9035b86f16a3cb62db38,cf6d6c3634b29292,FALSE_POSITIVE_PERCEPTUAL_SCREEN,NOT_SIMILAR,,,INCLUDE,
rec_903a7e8829a49dc36a3b,c66399369d39c466,FALSE_POSITIVE_PERCEPTUAL_SCREEN,NOT_SIMILAR,,,INCLUDE,
rec_903b887723c65ca638d3,e87a1585e87adc85,NOT_REQUIRED,VERIFIED_NEAR_DUPLICATE,refined_01ab3aa1f2dc3c225b0e,rec_903b887723c65ca638d3,INCLUDE,
rec_90485d55dfa19d147a0e,9cfa72072725299e,NOT_REQUIRED,VERIFIED_NEAR_DUPLICATE,refined_40225de131ecbcbe6777,rec_52b56f775bdcc2592332,INCLUDE,
rec_90580dd8a3cbaeab1255,ce3065656d967133,FALSE_POSITIVE_PERCEPTUAL_SCREEN,VERIFIED_NEAR_DUPLICATE,refined_e4e72551182e72f42f0a,rec_87d6596d9244bbb63351,INCLUDE,
rec_906d2128b1e8a9635e9b,83c83d37fcc8a32c,NOT_REQUIRED,NOT_SIMILAR,,,INCLUDE,
rec_9073edfa7d49e880cfd8,ff0401fc3a01e75e,NOT_REQUIRED,NOT_SIMILAR,,,INCLUDE,
rec_907a0a40d446d90fa185,ea671598e2338dcc,NOT_REQUIRED,VERIFIED_NEAR_DUPLICATE,refined_4bae8e79364fab1f5dff,rec_1afbd14e567bbfed4c27,INCLUDE,
rec_907b7cb4f38c01db0c6d,96c69a19cd2c6766,FALSE_POSITIVE_PERCEPTUAL_SCREEN,NOT_SIMILAR,,,INCLUDE,
rec_907df306062c791853d6,df688f7884db083a,NOT_REQUIRED,NOT_SIMILAR,,,INCLUDE,
rec_907e069a2bef2df57941,e9e2cfcce8c190ca,NOT_REQUIRED,VERIFIED_NEAR_DUPLICATE,refined_1279bc96c082a84db64b,rec_907e069a2bef2df57941,INCLUDE,
rec_908bde4144c00da0887a,d639ce7998ccc930,FALSE_POSITIVE_PERCEPTUAL_SCREEN,NOT_SIMILAR,,,INCLUDE,
rec_90990da935393516855d,9bc6659c3630b696,FALSE_POSITIVE_PERCEPTUAL_SCREEN,VERIFIED_NEAR_DUPLICATE,refined_1a42546e374013c3bf15,rec_90990da935393516855d,INCLUDE,
rec_909cbd4396ab6b8079d3,9b6993329b989999,FALSE_POSITIVE_PERCEPTUAL_SCREEN,NOT_SIMILAR,,,INCLUDE,
rec_90aaa7a7b571b25e56bd,8673788c877bf284,NOT_REQUIRED,VERIFIED_NEAR_DUPLICATE,refined_367e559ba3618bc96b71,rec_38281ab6e86cedc6cd25,INCLUDE,
rec_90be1c51dac232e1f354,9b3931399396998e,FALSE_POSITIVE_PERCEPTUAL_SCREEN,VERIFIED_NEAR_DUPLICATE,refined_1d198a4f460ee24a271e,rec_25299872f5a33e71fe79,INCLUDE,
rec_90be312215851282d21e,c1ad0bf65b52554a,NOT_REQUIRED,VERIFIED_NEAR_DUPLICATE,refined_927ea6d60095ef68f106,rec_90be312215851282d21e,INCLUDE,
rec_90bf430b710f951a5ab5,9ac338942b9a6dda,NOT_REQUIRED,VERIFIED_NEAR_DUPLICATE,refined_54ca2c2730e0a3462535,rec_90bf430b710f951a5ab5,INCLUDE,
rec_90c5da6ae9c088a701b0,cced3312e46d9386,NOT_REQUIRED,VERIFIED_NEAR_DUPLICATE,refined_5e3fb4cef641f7d3fb62,rec_7f11722be3e65310b171,INCLUDE,
rec_90ceab3d1ed447048244,d719958d882ddb64,NOT_REQUIRED,VERIFIED_NEAR_DUPLICATE,refined_d3cc14f8dfb2317251d1,rec_2cef44c98db4640329f8,INCLUDE,
rec_90d58f666569e69a3f45,cf4c61997cc634c6,FALSE_POSITIVE_PERCEPTUAL_SCREEN,VERIFIED_NEAR_DUPLICATE,refined_d9daa54848ebd7ff9f4c,rec_0404652f46f008e93f96,INCLUDE,
rec_90dd064195355d1e14df,f2832d70958deae2,NOT_REQUIRED,VERIFIED_NEAR_DUPLICATE,refined_4c65442d525c7cb9e51f,rec_358e876c4a3af5726f35,INCLUDE,
rec_90e05a91ca0d03c19524,e8f3733b2e42d00e,NOT_REQUIRED,VERIFIED_NEAR_DUPLICATE,refined_c747c9a21aeada24e574,rec_649678b64db119dc4440,INCLUDE,
rec_90e98079e299da78e9e1,a1685e97c3c8b83e,NOT_REQUIRED,VERIFIED_NEAR_DUPLICATE,refined_22b9e17cc6bbb45fa3d4,rec_4ce052917b367480a98b,INCLUDE,
rec_90f0010a4c04109c0e1d,950b62fc9911c76b,NOT_REQUIRED,NOT_SIMILAR,,,INCLUDE,
rec_90f38e68e457de9c0633,c6cc9a31cf669932,FALSE_POSITIVE_PERCEPTUAL_SCREEN,NOT_SIMILAR,,,INCLUDE,
rec_90febe5fb361182d1121,9b393938679ac718,FALSE_POSITIVE_PERCEPTUAL_SCREEN,NOT_SIMILAR,,,INCLUDE,
rec_91130b0656df6a442f49,f13e4cd332e7024b,NOT_REQUIRED,VERIFIED_NEAR_DUPLICATE,refined_4123eefa79e24d22746e,rec_003b9c1975bbdde11bdf,INCLUDE,
rec_91158e45b055caf37472,94c76af9d8726834,NOT_REQUIRED,NOT_SIMILAR,,,INCLUDE,
rec_912a85c50950e6444f0d,b73948c4e43b9ac6,NOT_REQUIRED,NOT_SIMILAR,,,INCLUDE,
rec_9132fbbb63aa7f3b6a6d,95940e5a1e3e3e2e,NOT_REQUIRED,NOT_SIMILAR,,,EXCLUDE,EXACT_DUPLICATE_COPY
rec_91356d0debe44e07fb02,97e05ee748e748a4,NOT_REQUIRED,VERIFIED_NEAR_DUPLICATE,refined_17758be27b5c5e449611,rec_91356d0debe44e07fb02,INCLUDE,
rec_913921f2f8e6f73adc0f,82376e9f38b034f8,NOT_REQUIRED,VERIFIED_NEAR_DUPLICATE,refined_52942a82533df2d12bd0,rec_7dd28d7cc0050c92d6de,INCLUDE,
rec_916a81845fbb10f5a247,cb662618679b9999,FALSE_POSITIVE_PERCEPTUAL_SCREEN,VERIFIED_NEAR_DUPLICATE,refined_c56af6af9bc1cd81f116,rec_682bcc5125c6c0fc8297,INCLUDE,
rec_9182118702ffef5269a2,f58d943ae2604767,NOT_REQUIRED,VERIFIED_NEAR_DUPLICATE,refined_2616a8fc8ba8e58f220b,rec_5c89da3078354316f8aa,INCLUDE,
rec_91a155b90912c3377cd3,8ce1d1c6e4b9c31b,NOT_REQUIRED,VERIFIED_NEAR_DUPLICATE,refined_bba252d91221271475eb,rec_36d163239db3363fd0e3,INCLUDE,
rec_91a7fd884c01ccbb52b1,864a71b49a49e57e,NOT_REQUIRED,VERIFIED_NEAR_DUPLICATE,refined_2692d35b0a67116aa12e,rec_167ca4338ff3172a7bdf,INCLUDE,
rec_91a9f2a56b08fde929a7,94396ad747ec3b02,NOT_REQUIRED,VERIFIED_NEAR_DUPLICATE,refined_3f71ea89fe84450e72dd,rec_5049ce50313847f319da,INCLUDE,
rec_91affed5af551304d755,89b56b5a27ee1494,NOT_REQUIRED,VERIFIED_NEAR_DUPLICATE,refined_df532191f513e44fdc9e,rec_91affed5af551304d755,INCLUDE,
rec_91b098cda04c042aacb5,a9f6160bf1b48ac3,NOT_REQUIRED,VERIFIED_NEAR_DUPLICATE,refined_5077d6eeaa3a4d23ab15,rec_0b6120b04cdfbf05e134,INCLUDE,
rec_91d2a83fc52d7b2d6974,f15516aaec589b25,NOT_REQUIRED,VERIFIED_NEAR_DUPLICATE,refined_58201fba53650a89ebcd,rec_8e313fcf7a3dc882bb74,INCLUDE,
rec_91dab307b31a5643b814,bfc0b0b88677926c,NOT_REQUIRED,VERIFIED_NEAR_DUPLICATE,refined_f3d9965c1c013125e6de,rec_91dab307b31a5643b814,INCLUDE,
rec_91dfd1d2c7382f1d2ad9,c5176a4cdb3d82b2,NOT_REQUIRED,VERIFIED_NEAR_DUPLICATE,refined_682e14a9149b1c250066,rec_91dfd1d2c7382f1d2ad9,INCLUDE,
rec_91e0ca4af338af1ffdc3,9b969b326d329398,FALSE_POSITIVE_PERCEPTUAL_SCREEN,VERIFIED_NEAR_DUPLICATE,refined_d3b54c4cc1ea8e0ae189,rec_91e0ca4af338af1ffdc3,INCLUDE,
rec_91e9f84b9c888949f820,bf126af545284b6a,NOT_REQUIRED,VERIFIED_NEAR_DUPLICATE,refined_821e108c033c00e8a7c6,rec_91e9f84b9c888949f820,INCLUDE,
rec_91eebeaf075005e91c5a,d4ca6a190f395d3c,NOT_REQUIRED,VERIFIED_NEAR_DUPLICATE,refined_cbdb5a421282029550fd,rec_20190641fc7abc477d7c,INCLUDE,
rec_91f08ced497165ba3091,9e9931c7653c269c,FALSE_POSITIVE_PERCEPTUAL_SCREEN,NOT_SIMILAR,,,INCLUDE,
rec_91f298978dab12b5be9e,d0e02de77a627ce0,NOT_REQUIRED,VERIFIED_NEAR_DUPLICATE,refined_c590ed4ef1f30e7a232f,rec_5da1e07f986dc80ba568,INCLUDE,
rec_91fb686c19e1dce5a901,e43bb488c4caaed6,NOT_REQUIRED,VERIFIED_NEAR_DUPLICATE,refined_5b7b04a6cf320e015bc6,rec_91fb686c19e1dce5a901,INCLUDE,
rec_9202ae966374c6a670d8,88e9b645c09d3ec7,NOT_REQUIRED,VERIFIED_NEAR_DUPLICATE,refined_32cddf58189b7f674330,rec_16f607198dc83244496b,INCLUDE,
rec_920760c2ea052ae04be2,dbdf652d0b6e1009,NOT_REQUIRED,VERIFIED_NEAR_DUPLICATE,refined_55f870100ff197af0c5d,rec_920760c2ea052ae04be2,INCLUDE,
rec_920864ad2f3e6dc2f05f,8de239958aa995f1,NOT_REQUIRED,VERIFIED_NEAR_DUPLICATE,refined_d42942611f011f92a7cf,rec_920864ad2f3e6dc2f05f,INCLUDE,
rec_920e02c3f40e0cd0dbbf,b26f2a64d971e0c9,NOT_REQUIRED,VERIFIED_NEAR_DUPLICATE,refined_d6720507767de95ce641,rec_2d740f0344a154b09439,INCLUDE,
rec_921507e497453f156a59,d281c9cb696dae46,NOT_REQUIRED,VERIFIED_NEAR_DUPLICATE,refined_77ba3bcd9fd1ad919d57,rec_67d7730c177593f88045,INCLUDE,
rec_923e376af3fb7ce85541,948c6b63c28cb9f3,NOT_REQUIRED,VERIFIED_NEAR_DUPLICATE,refined_a85bc846eaea78cb20b4,rec_923e376af3fb7ce85541,INCLUDE,
rec_924b66ddc1eafe1031e3,dbd30c48178e92f6,NOT_REQUIRED,VERIFIED_NEAR_DUPLICATE,refined_e80c9dd49dfc4007e21a,rec_2a5acc15fd3327666564,INCLUDE,
rec_9250d56fd2c4618142be,9817bd6020ef16f6,NOT_REQUIRED,VERIFIED_NEAR_DUPLICATE,refined_a1b6cd05c030a7653ae3,rec_9250d56fd2c4618142be,INCLUDE,
rec_9251d5e7c172952e8a4d,ce393033b332b333,FALSE_POSITIVE_PERCEPTUAL_SCREEN,VERIFIED_NEAR_DUPLICATE,refined_51793733e4d388d9b9ec,rec_9251d5e7c172952e8a4d,INCLUDE,
rec_92520e4507f54807b54d,93c9cf19c963cc19,FALSE_POSITIVE_PERCEPTUAL_SCREEN,NOT_SIMILAR,,,INCLUDE,
rec_92567ab20eb790237531,9b676c863c967892,FALSE_POSITIVE_PERCEPTUAL_SCREEN,VERIFIED_NEAR_DUPLICATE,refined_79d60e78f5818078352d,rec_92567ab20eb790237531,INCLUDE,
rec_92577a08cccc0be44847,b569f0f360c1e543,NOT_REQUIRED,NOT_SIMILAR,,,INCLUDE,
rec_926207f0edc456e6d70a,ce2cce38989bb499,FALSE_POSITIVE_PERCEPTUAL_SCREEN,NOT_SIMILAR,,,INCLUDE,
rec_926e0fb7a17719ec987e,9b99c969c6933361,FALSE_POSITIVE_PERCEPTUAL_SCREEN,VERIFIED_NEAR_DUPLICATE,refined_b8313fbea7b5d4ef287d,rec_393d9a69122d3df58de9,INCLUDE,
rec_9271a2c87ffe7be85eb7,86c8f1c1fd710756,NOT_REQUIRED,NOT_SIMILAR,,,EXCLUDE,UNRESOLVED_MAPPING
rec_92732b9b4cd48d87a745,936365ca7fd09192,NOT_REQUIRED,VERIFIED_NEAR_DUPLICATE,refined_57b788fb2746d070cb24,rec_6c3b7840c9a4c3d1b07c,INCLUDE,
rec_9278353392965bb2b95b,ca422db512ed097f,NOT_REQUIRED,VERIFIED_NEAR_DUPLICATE,refined_c350657dc72abc2a5ac9,rec_5d365f25155dda9220bf,INCLUDE,
rec_9279393117d4322a2079,886f02e83d63749f,NOT_REQUIRED,VERIFIED_NEAR_DUPLICATE,refined_6e0464b16685d8fa1136,rec_101352c15288231fa85b,INCLUDE,
rec_927b0bdb7e2193cb661c,9b3039e369313c73,FALSE_POSITIVE_PERCEPTUAL_SCREEN,NOT_SIMILAR,,,INCLUDE,
rec_927ec128de022c169166,cbcc6496307973c9,FALSE_POSITIVE_PERCEPTUAL_SCREEN,NOT_SIMILAR,,,INCLUDE,
rec_9289eac7c5b846ead4ec,92e56cb99b5b2a18,NOT_REQUIRED,VERIFIED_NEAR_DUPLICATE,refined_0e1ba61faceedbe7e82b,rec_9289eac7c5b846ead4ec,INCLUDE,
rec_9290f55a49d85fe27bb9,c73c9266c933cc99,FALSE_POSITIVE_PERCEPTUAL_SCREEN,NOT_SIMILAR,,,INCLUDE,
rec_929da7493ad56eeb21d8,f1134eec9b13e425,NOT_REQUIRED,VERIFIED_NEAR_DUPLICATE,refined_bc42f284f1209237c76b,rec_0c85c70a05761710e8f4,INCLUDE,
rec_929de7ba033f43d5a3ba,e0c01f3f5bd199c8,NOT_REQUIRED,VERIFIED_NEAR_DUPLICATE,refined_3cc7cc949d29a1b9b309,rec_929de7ba033f43d5a3ba,INCLUDE,
rec_929fedeff232c019dc73,c35c3c839af8e11e,VERIFIED_LABEL_CONFLICT,VERIFIED_LABEL_CONFLICT,refined_8eccc6b6d961525f449d,rec_929fedeff232c019dc73,EXCLUDE,VERIFIED_PERCEPTUAL_LABEL_CONFLICT
rec_92b54ea514339c8ed974,98e6b41382f64bce,NOT_REQUIRED,VERIFIED_NEAR_DUPLICATE,refined_c058df552eb74e56b179,rec_92b54ea514339c8ed974,INCLUDE,
rec_92b5deb52bd962c42430,fe4a2451832ba95f,NOT_REQUIRED,VERIFIED_NEAR_DUPLICATE,refined_94bf959155db667413b0,rec_92b5deb52bd962c42430,INCLUDE,
rec_92b5ec9a3b52ef7150eb,e6cd81d01a757d4a,NOT_REQUIRED,VERIFIED_NEAR_DUPLICATE,refined_26e9599a3c5c97430cc8,rec_8e682ebdf797a4a7f71c,INCLUDE,
rec_92d650ee75533d3d96f2,9ac338942b9a6dda,NOT_REQUIRED,VERIFIED_NEAR_DUPLICATE,refined_54ca2c2730e0a3462535,rec_90bf430b710f951a5ab5,INCLUDE,
rec_92d87e604a4a2f36bd7c,aa3f55b54ad22d09,NOT_REQUIRED,VERIFIED_NEAR_DUPLICATE,refined_80abe8a6ac8e8ee88780,rec_92d87e604a4a2f36bd7c,INCLUDE,
rec_92d8892600de4d21d49f,ea95e4edd120c719,NOT_REQUIRED,VERIFIED_NEAR_DUPLICATE,refined_1d1c3f1b3c653591e3d0,rec_0703936eb32a02135568,INCLUDE,
rec_92dd378e81e90ad330a9,d24e894d65b741b3,NOT_REQUIRED,VERIFIED_NEAR_DUPLICATE,refined_85d1d375b265b2c3da95,rec_92dd378e81e90ad330a9,INCLUDE,
rec_92e059d94ddea67e6e76,92207fdc802adf75,NOT_REQUIRED,NOT_SIMILAR,,,INCLUDE,
rec_92e2e99300620b827ca9,c6cf9a1899c9cd1c,FALSE_POSITIVE_PERCEPTUAL_SCREEN,VERIFIED_NEAR_DUPLICATE,refined_d1b3f75e1274256e3b98,rec_2cbfcf4c90393ef5cc10,INCLUDE,
rec_92ee6bcc4c5217fb76cd,8e86591d42dbc7a3,NOT_REQUIRED,VERIFIED_NEAR_DUPLICATE,refined_225f89e40a32d9699c1c,rec_43136a8332d36055f414,INCLUDE,
rec_93236000edc242b085b3,9f85387c5572b02b,NOT_REQUIRED,NOT_SIMILAR,,,INCLUDE,
rec_932410535d830fa618a7,db1339b2aa97a254,NOT_REQUIRED,VERIFIED_NEAR_DUPLICATE,refined_1eaffc8e35e8c281534e,rec_932410535d830fa618a7,INCLUDE,
rec_932a3246913cc937113f,d62d316c3cd1cad8,NOT_REQUIRED,VERIFIED_NEAR_DUPLICATE,refined_2e0893d846a892122de1,rec_6935db6572444bcf7cf6,INCLUDE,
rec_93349424224ff144378e,cf9c616dc6918639,FALSE_POSITIVE_PERCEPTUAL_SCREEN,NOT_SIMILAR,,,INCLUDE,
rec_9336b645750be87f1b28,8fc660a2a1b5de1b,NOT_REQUIRED,VERIFIED_NEAR_DUPLICATE,refined_809b03ceaef4ab183d96,rec_5eefb8d8ad46a746deb3,INCLUDE,
rec_933ecc2527bdaade6508,abc280627a4f336f,NOT_REQUIRED,VERIFIED_NEAR_DUPLICATE,refined_165723bf4c97b29a2f8b,rec_933ecc2527bdaade6508,INCLUDE,
rec_93488cf9ad49b3d0b4d5,ce9a38c73038c7d3,FALSE_POSITIVE_PERCEPTUAL_SCREEN,NOT_SIMILAR,,,INCLUDE,
rec_934aaf21ff05fe8930a9,a74392ab73be2708,NOT_REQUIRED,VERIFIED_NEAR_DUPLICATE,refined_4588f4a269eb585c38ad,rec_934aaf21ff05fe8930a9,INCLUDE,
rec_9350c144404b6de89b21,9a983c19671c6fcc,FALSE_POSITIVE_PERCEPTUAL_SCREEN,VERIFIED_NEAR_DUPLICATE,refined_4d88f184ea2e64bb9079,rec_9350c144404b6de89b21,INCLUDE,
rec_9379b30b528741cff626,c0ce6837979a6999,NOT_REQUIRED,VERIFIED_NEAR_DUPLICATE,refined_c42b8ffd0aaf4c48e778,rec_1427efdd22e52c26c129,INCLUDE,
rec_937a996480f2ec409b73,b0a9504dd866cf3e,NOT_REQUIRED,VERIFIED_NEAR_DUPLICATE,refined_ae3b94f2e0224265bc73,rec_937a996480f2ec409b73,INCLUDE,
rec_937ffadb74fc257a406a,cbd36cc7386e3061,FALSE_POSITIVE_PERCEPTUAL_SCREEN,VERIFIED_NEAR_DUPLICATE,refined_ec0881f4e5b850d9422e,rec_937ffadb74fc257a406a,INCLUDE,
rec_93816c31f983e6b23de1,9298c6339cc739dc,FALSE_POSITIVE_PERCEPTUAL_SCREEN,VERIFIED_NEAR_DUPLICATE,refined_e5259cb885cf55101179,rec_5e312edfd29d11d30c78,INCLUDE,
rec_938d12bcfa027423cf3a,d200e5d9b227cd3b,NOT_REQUIRED,VERIFIED_NEAR_DUPLICATE,refined_54fdf6284234de58ed9a,rec_938d12bcfa027423cf3a,INCLUDE,
rec_938fd4ae90ea2ca11d82,cf92393b31993133,FALSE_POSITIVE_PERCEPTUAL_SCREEN,NOT_SIMILAR,,,INCLUDE,
rec_939ad9bcaaea410e118e,ce92cde364367234,FALSE_POSITIVE_PERCEPTUAL_SCREEN,NOT_SIMILAR,,,INCLUDE,
rec_93a94f4700f2265fc4d9,9a4a77b5e842956a,NOT_REQUIRED,NOT_SIMILAR,,,INCLUDE,
rec_93ad11ade9968eb30d68,95193ac1b5c83b6d,VERIFIED_LABEL_CONFLICT,VERIFIED_LABEL_CONFLICT,refined_aefc5ff244f3c4a3ebff,rec_54737082d27530cdfaa0,EXCLUDE,VERIFIED_PERCEPTUAL_LABEL_CONFLICT
rec_93c501b5bac114709091,ce399e4989666366,FALSE_POSITIVE_PERCEPTUAL_SCREEN,VERIFIED_NEAR_DUPLICATE,refined_f5a345241c75db820a00,rec_4491ed7fa412cb6f452f,INCLUDE,
rec_93cc4e2a32aea1d28605,be9e4160be1fc1e0,NOT_REQUIRED,VERIFIED_NEAR_DUPLICATE,refined_a588cafc874d56aed913,rec_5bca53a28b4c087ae3c6,INCLUDE,
rec_93debeda14eb38f9e049,9acc9b9699929933,FALSE_POSITIVE_PERCEPTUAL_SCREEN,VERIFIED_NEAR_DUPLICATE,refined_5e2d99ecc0fe51d76638,rec_0751d8300da3703652e5,INCLUDE,
rec_93ee9815c11866ccf864,d4c32f3ccbc794a0,NOT_REQUIRED,NOT_SIMILAR,,,INCLUDE,
rec_93f541cfe08b15b50fa5,94e233b436f0b64b,NOT_REQUIRED,VERIFIED_NEAR_DUPLICATE,refined_13daf42342def578cc0b,rec_8d5bb4d7b2b707741d2c,INCLUDE,
rec_93f6a769e3548f2d30c9,c6699e648ec6c6c6,FALSE_POSITIVE_PERCEPTUAL_SCREEN,NOT_SIMILAR,,,INCLUDE,
rec_93f73f86ee088b697f4e,db866ce730933332,FALSE_POSITIVE_PERCEPTUAL_SCREEN,NOT_SIMILAR,,,INCLUDE,
rec_93fa121624933a5994e2,ce9c9c316718c36d,FALSE_POSITIVE_PERCEPTUAL_SCREEN,VERIFIED_NEAR_DUPLICATE,refined_4e8a692c6ef6c7162b82,rec_93fa121624933a5994e2,INCLUDE,
rec_93fdbf62d89a86038f73,cfcd9c4ccd612466,FALSE_POSITIVE_PERCEPTUAL_SCREEN,VERIFIED_NEAR_DUPLICATE,refined_ed80b32a5bd9046388a9,rec_187ff218fb6e89bf3cbc,INCLUDE,
rec_940b1fb7686b8f619439,c6e38c66cc669966,FALSE_POSITIVE_PERCEPTUAL_SCREEN,NOT_SIMILAR,,,INCLUDE,
rec_940bf19cd8d232342494,9b989a656db298c9,STILL_UNCERTAIN,POSSIBLE_NEAR_DUPLICATE,,,REVIEW,PERCEPTUAL_LABEL_CONFLICT
rec_941078b47759d528ed46,c5369ec99926996c,NOT_REQUIRED,NOT_SIMILAR,,,INCLUDE,
rec_94124ec96934959670e9,cf9b6d383449226d,FALSE_POSITIVE_PERCEPTUAL_SCREEN,NOT_SIMILAR,,,INCLUDE,
rec_9412fef46ca1399c4448,c1e83a179568eab3,NOT_REQUIRED,VERIFIED_NEAR_DUPLICATE,refined_b6f121c7dd503fcc8bbd,rec_259bcaacf098241afcd8,INCLUDE,
rec_941b4e83255e0c7a3f23,9a66969a6d6c3496,FALSE_POSITIVE_PERCEPTUAL_SCREEN,VERIFIED_NEAR_DUPLICATE,refined_a16a3893ef683c19eb89,rec_941b4e83255e0c7a3f23,INCLUDE,
rec_941fb021ce0304c05723,e9e06267474a9cd5,NOT_REQUIRED,VERIFIED_NEAR_DUPLICATE,refined_425267586e5406757b95,rec_8197820300b0e9e94fde,INCLUDE,
rec_9428f4bde5f67448e4f6,94f745d507e817c1,NOT_REQUIRED,VERIFIED_NEAR_DUPLICATE,refined_6042f69039db3891b757,rec_82ac9edcda7d5bf183c4,INCLUDE,
rec_94423d71768ad9fe8263,d54b4a4d93a685b3,NOT_REQUIRED,VERIFIED_NEAR_DUPLICATE,refined_0e9b9e9af80e0299287b,rec_94423d71768ad9fe8263,INCLUDE,
rec_94433e0f0a769899b41c,9a643c343c6f86cd,FALSE_POSITIVE_PERCEPTUAL_SCREEN,VERIFIED_NEAR_DUPLICATE,refined_4e3ab1d3ce6f1d76bcb0,rec_37ca4cc0a48b04e0475f,INCLUDE,
rec_944f5937cc763864c58c,c73c863196db9296,FALSE_POSITIVE_PERCEPTUAL_SCREEN,NOT_SIMILAR,,,INCLUDE,
rec_944f9ee1c091c24a196b,d0963e63636172b5,NOT_REQUIRED,VERIFIED_NEAR_DUPLICATE,refined_8ada249331f2d84c6eea,rec_70139b5454e89783a585,INCLUDE,
rec_9450cade4f7dc85a0d25,f1a21255eca593da,NOT_REQUIRED,VERIFIED_NEAR_DUPLICATE,refined_76d9dbcb1bf3742147a9,rec_6f6780f8689dc86536df,INCLUDE,
rec_94604728c87a9b84389d,f08343573cac553b,NOT_REQUIRED,VERIFIED_NEAR_DUPLICATE,refined_1c46a9ed3b46855f89e6,rec_65927014c105c6e35308,INCLUDE,
rec_94616ebd48a551694df0,e5b87d3b22938316,NOT_REQUIRED,VERIFIED_NEAR_DUPLICATE,refined_70861965ef8c4cc0e95a,rec_94616ebd48a551694df0,INCLUDE,
rec_9466acfc852ba9b3fd3c,903d6ec2951dbc69,NOT_REQUIRED,VERIFIED_NEAR_DUPLICATE,refined_d31e72fcfdf19db41572,rec_9466acfc852ba9b3fd3c,INCLUDE,
rec_9476a65ca69730bf2459,b02d546fb2279257,NOT_REQUIRED,VERIFIED_NEAR_DUPLICATE,refined_c482069fde9b97da291e,rec_9476a65ca69730bf2459,INCLUDE,
rec_94785c45550766f7eff8,9a89c5e1a8a09dfe,NOT_REQUIRED,VERIFIED_NEAR_DUPLICATE,refined_483005579b89bbbbac2a,rec_8fb2f94a5b48c0eb11e8,INCLUDE,
rec_947af54514b7e893e936,d41f3ef076c4412e,NOT_REQUIRED,VERIFIED_NEAR_DUPLICATE,refined_3ec26d4442337ae5c63c,rec_5217aa9e326ce531e6c8,INCLUDE,
rec_94848edd7183fc733a58,92e56cb99b5b2a18,NOT_REQUIRED,VERIFIED_NEAR_DUPLICATE,refined_0e1ba61faceedbe7e82b,rec_9289eac7c5b846ead4ec,INCLUDE,
rec_9486459eef9a69156a23,c6338e67c9cc998c,FALSE_POSITIVE_PERCEPTUAL_SCREEN,NOT_SIMILAR,,,INCLUDE,
rec_948d7cf6fe0d130bd35a,d76a6895a878d463,NOT_REQUIRED,VERIFIED_NEAR_DUPLICATE,refined_b2e1e88c9873bc44a85f,rec_948d7cf6fe0d130bd35a,INCLUDE,
rec_948f342dd3da9a423951,c27c8c01413b7cff,NOT_REQUIRED,VERIFIED_NEAR_DUPLICATE,refined_fee2e70f09dca7a1f121,rec_948f342dd3da9a423951,INCLUDE,
rec_948ff85e0a6d0d877681,c692c6cfc6cc86c6,FALSE_POSITIVE_PERCEPTUAL_SCREEN,NOT_SIMILAR,,,INCLUDE,
rec_94925fbf9482bb7e8ec3,fe7c01817e7ce0a2,NOT_REQUIRED,VERIFIED_NEAR_DUPLICATE,refined_7bd816c924f9839769aa,rec_0a2aa11564f53ee8e024,INCLUDE,
rec_9493121800c24a742a57,9b63b2337264646e,VERIFIED_LABEL_CONFLICT,VERIFIED_LABEL_CONFLICT,refined_9b409c8d645c69f6f41b,rec_46d0e123946bed412e89,EXCLUDE,VERIFIED_PERCEPTUAL_LABEL_CONFLICT
rec_9493646e1aaefea9cd10,83e79ca4684e7956,NOT_REQUIRED,VERIFIED_NEAR_DUPLICATE,refined_09f4d5c701386f33fed0,rec_8668490ffd1a2c95d561,INCLUDE,
rec_9496e766992fd2e8f104,d9533724787fd090,NOT_REQUIRED,NOT_SIMILAR,,,INCLUDE,
rec_9498707efd346ff479d9,cb66d8c931666467,FALSE_POSITIVE_PERCEPTUAL_SCREEN,NOT_SIMILAR,,,INCLUDE,
rec_949b90c26913d3b79fcb,8ac338942f9a65db,NOT_REQUIRED,VERIFIED_NEAR_DUPLICATE,refined_2a409348407b2bf814c4,rec_3ac395e9308d9ea4770c,INCLUDE,
rec_94a09f344e95750bd672,905b38844cbd6f7a,NOT_REQUIRED,VERIFIED_NEAR_DUPLICATE,refined_0e424ea016b41d2a5dad,rec_94a09f344e95750bd672,INCLUDE,
