refined_group_id,representative_record_id,member_count,training_member_count,locked_test_member_count,target_classes,datasets,similarity_method,minimum_dhash_distance,maximum_dhash_distance,minimum_phash_distance,maximum_phash_distance,minimum_orb_match_ratio,maximum_orb_match_ratio,minimum_orb_inlier_ratio,maximum_orb_inlier_ratio,risk_status
refined_d93f391538ca036e6d64,rec_65feaf236644f8d0196a,2,2,0,Potato healthy,PLDD-UP,direct representative match: dHash<=4 + pHash + geometry + ORB/RANSAC,0,0,0,0,0.97125000,0.97125000,0.99871300,0.99871300,VERIFIED_NEAR_DUPLICATE
refined_7d3ce71e0d8532dd98f3,rec_6605c452d09116d9e1f1,3,3,0,Potato Late blight,PLDD-UP,direct representative match: dHash<=4 + pHash + geometry + ORB/RANSAC,1,2,4,4,0.54750000,0.64625000,0.90867580,0.93423598,VERIFIED_NEAR_DUPLICATE
refined_7f1b7d6cf4845f008c74,rec_66173ac549aafe55bcff,2,2,0,Potato Early blight,PLDD-UP,direct representative match: dHash<=4 + pHash + geometry + ORB/RANSAC,0,0,4,4,0.70704225,0.70704225,0.98804781,0.98804781,VERIFIED_NEAR_DUPLICATE
refined_0d9e7c3073fd879cf2be,rec_662f1bc2d2fb77db8f1e,2,2,0,Potato Late blight,PLDD-UP,direct representative match: dHash<=4 + pHash + geometry + ORB/RANSAC,3,3,4,4,0.45875000,0.45875000,0.85558583,0.85558583,VERIFIED_NEAR_DUPLICATE
refined_7b6873abb02848402037,rec_6682e7a27db7149bb63c,2,2,0,Potato healthy,PLDD-UP,direct representative match: dHash<=4 + pHash + geometry + ORB/RANSAC,0,0,0,0,0.95250000,0.95250000,1.00000000,1.00000000,VERIFIED_NEAR_DUPLICATE
refined_0452e0efd4a5a2c99521,rec_6689e4addf5c3544e0bf,2,2,0,Potato healthy,PLDD-UP,direct representative match: dHash<=4 + pHash + geometry + ORB/RANSAC,0,0,0,0,0.96500000,0.96500000,1.00000000,1.00000000,VERIFIED_NEAR_DUPLICATE
refined_9b1d4d443b122522c3a7,rec_66ae8d0b0db5d01259dc,2,2,0,Potato healthy,PLDD-UP,direct representative match: dHash<=4 + pHash + geometry + ORB/RANSAC,0,0,0,0,0.77750000,0.77750000,0.95980707,0.95980707,VERIFIED_NEAR_DUPLICATE
refined_82fdd1117e1dcf57e516,rec_66b165a45fd62223aeea,2,2,0,Potato healthy,PLDD-UP,direct representative match: dHash<=4 + pHash + geometry + ORB/RANSAC,0,0,0,0,0.95250000,0.95250000,0.99868766,0.99868766,VERIFIED_NEAR_DUPLICATE
refined_0e58cf79366df5d0e9e1,rec_66bbce57f8bce347426e,2,2,0,Potato Late blight,PLDD-UP,direct representative match: dHash<=4 + pHash + geometry + ORB/RANSAC,0,0,2,2,0.69926199,0.69926199,0.97625330,0.97625330,VERIFIED_NEAR_DUPLICATE
refined_5d51e03d9b3437eb3954,rec_66dd09b174de30c626cf,2,2,0,Potato healthy,PLDD-UP,direct representative match: dHash<=4 + pHash + geometry + ORB/RANSAC,0,0,0,0,0.93875000,0.93875000,0.99866844,0.99866844,VERIFIED_NEAR_DUPLICATE
refined_00d57ae96e9ea037aca6,rec_66e3b1fecf3875944589,2,2,0,Corn healthy,Seasonal Corn Leaf Disease Dataset,direct representative match: dHash<=4 + pHash + geometry + ORB/RANSAC,0,0,0,0,0.93367347,0.93367347,1.00000000,1.00000000,VERIFIED_NEAR_DUPLICATE
refined_bb8eec437061f81ab9c3,rec_67236c0c3cde5076d068,2,2,0,Potato healthy,PLDD-UP,direct representative match: dHash<=4 + pHash + geometry + ORB/RANSAC,0,0,0,0,0.77500000,0.77500000,0.99032258,0.99032258,VERIFIED_NEAR_DUPLICATE
refined_5f8cbff995fdc8abf806,rec_67378c53a4b21e355982,2,2,0,Potato healthy,PLDD-UP,direct representative match: dHash<=4 + pHash + geometry + ORB/RANSAC,0,0,0,0,0.94903339,0.94903339,0.99814815,0.99814815,VERIFIED_NEAR_DUPLICATE
refined_577bb3c2a1c28110af4a,rec_67579f2e3b75e692cec7,2,2,0,Potato Late blight,PLDD-UP,direct representative match: dHash<=4 + pHash + geometry + ORB/RANSAC,2,2,4,4,0.59569892,0.59569892,0.97833935,0.97833935,VERIFIED_NEAR_DUPLICATE
refined_c51054fa0b6d445a963b,rec_67616374f1c4a1cebdab,2,2,0,Potato healthy,PLDD-UP,direct representative match: dHash<=4 + pHash + geometry + ORB/RANSAC,0,0,0,0,0.99625000,0.99625000,1.00000000,1.00000000,VERIFIED_NEAR_DUPLICATE
refined_ad401c6ef64c060d13e5,rec_676925330e1448319f7d,2,2,0,Potato healthy,PLDD-UP,direct representative match: dHash<=4 + pHash + geometry + ORB/RANSAC,0,0,0,0,0.83000000,0.83000000,0.99246988,0.99246988,VERIFIED_NEAR_DUPLICATE
refined_497748cc3a7c9ec0f12c,rec_677d1298a54125d243ca,2,2,0,Potato healthy,PLDD-UP,direct representative match: dHash<=4 + pHash + geometry + ORB/RANSAC,2,2,0,0,0.74739583,0.74739583,0.96689895,0.96689895,VERIFIED_NEAR_DUPLICATE
refined_5c4d455211ab7ed6b62c,rec_67a27e5adf5f18ef26f5,2,2,0,Potato healthy,PLDD-UP,direct representative match: dHash<=4 + pHash + geometry + ORB/RANSAC,0,0,0,0,0.97364954,0.97364954,0.99864682,0.99864682,VERIFIED_NEAR_DUPLICATE
refined_7f6f93595da149ebd828,rec_67a552187a46f4fdff3c,2,2,0,Potato Late blight,PLDD-UP,direct representative match: dHash<=4 + pHash + geometry + ORB/RANSAC,1,1,2,2,0.65252525,0.65252525,0.97523220,0.97523220,VERIFIED_NEAR_DUPLICATE
refined_0ca8ccb2e0fa06166b75,rec_67b31de80ae488124c67,2,2,0,Potato Early blight,PLDD-UP,direct representative match: dHash<=4 + pHash + geometry + ORB/RANSAC,3,3,2,2,0.69750000,0.69750000,0.93369176,0.93369176,VERIFIED_NEAR_DUPLICATE
refined_ba829bc4f6902828701f,rec_67bc3afd52b50ae34aa4,2,2,0,Corn Cercospora leaf spot,Seasonal Corn Leaf Disease Dataset,direct representative match: dHash<=4 + pHash + geometry + ORB/RANSAC,0,0,2,2,0.97849462,0.97849462,1.00000000,1.00000000,VERIFIED_NEAR_DUPLICATE
refined_bbdf351ef147ffbb750d,rec_67d591962c64fedf8b5f,2,2,0,Corn healthy,Seasonal Corn Leaf Disease Dataset,direct representative match: dHash<=4 + pHash + geometry + ORB/RANSAC,0,0,0,0,0.93121019,0.93121019,0.99863201,0.99863201,VERIFIED_NEAR_DUPLICATE
refined_77ba3bcd9fd1ad919d57,rec_67d7730c177593f88045,2,2,0,Corn Cercospora leaf spot,Seasonal Corn Leaf Disease Dataset,direct representative match: dHash<=4 + pHash + geometry + ORB/RANSAC,0,0,0,0,0.98479087,0.98479087,0.99871300,0.99871300,VERIFIED_NEAR_DUPLICATE
refined_e6d8ad4e2622e83fac40,rec_67e75553319a5ce9e4e8,2,2,0,Corn healthy,Seasonal Corn Leaf Disease Dataset,direct representative match: dHash<=4 + pHash + geometry + ORB/RANSAC,1,1,0,0,0.92050209,0.92050209,1.00000000,1.00000000,VERIFIED_NEAR_DUPLICATE
refined_8c9cfd705d7bc5e35b57,rec_67e93e74c8346e6d79aa,2,2,0,Potato healthy,PLDD-UP,direct representative match: dHash<=4 + pHash + geometry + ORB/RANSAC,0,0,0,0,0.77750000,0.77750000,0.98392283,0.98392283,VERIFIED_NEAR_DUPLICATE
refined_6ae67fa59f57779949f0,rec_67ea3c55b8254196f35d,2,2,0,Potato Early blight,PLDD-UP,direct representative match: dHash<=4 + pHash + geometry + ORB/RANSAC,4,4,2,2,0.55269923,0.55269923,0.98604651,0.98604651,VERIFIED_NEAR_DUPLICATE
refined_2181dd9aaa62aee4906f,rec_6808973a66ca27231635,2,2,0,Corn healthy,Seasonal Corn Leaf Disease Dataset,direct representative match: dHash<=4 + pHash + geometry + ORB/RANSAC,0,0,0,0,0.89044944,0.89044944,0.99684543,0.99684543,VERIFIED_NEAR_DUPLICATE
refined_434552f453d5454fa6e9,rec_6811eda05be3b2c33fcb,2,2,0,Potato healthy,PLDD-UP,direct representative match: dHash<=4 + pHash + geometry + ORB/RANSAC,0,0,0,0,0.99625000,0.99625000,1.00000000,1.00000000,VERIFIED_NEAR_DUPLICATE
refined_b7bc428868fcf5b5a35a,rec_6819f55eeafcba00e34f,2,2,0,Potato Early blight | Potato Late blight,PLDD-UP,direct representative match: dHash<=4 + pHash + geometry + ORB/RANSAC,4,4,2,2,0.68407960,0.68407960,0.97818182,0.97818182,VERIFIED_LABEL_CONFLICT
refined_c56af6af9bc1cd81f116,rec_682bcc5125c6c0fc8297,2,2,0,Potato Late blight,PLDD-UP,direct representative match: dHash<=4 + pHash + geometry + ORB/RANSAC,2,2,4,4,0.34810127,0.34810127,0.86909091,0.86909091,VERIFIED_NEAR_DUPLICATE
refined_58713e08dbbe3d9af6dc,rec_682cf8a1e4ebe4a1d903,2,2,0,Corn healthy,Seasonal Corn Leaf Disease Dataset,direct representative match: dHash<=4 + pHash + geometry + ORB/RANSAC,0,0,0,0,0.89879154,0.89879154,0.99831933,0.99831933,VERIFIED_NEAR_DUPLICATE
refined_8cb16058dfc824859785,rec_6848d6a9f6c58a67360e,2,2,0,Potato healthy,PLDD-UP,direct representative match: dHash<=4 + pHash + geometry + ORB/RANSAC,2,2,4,4,0.64500000,0.64500000,0.93798450,0.93798450,VERIFIED_NEAR_DUPLICATE
refined_157a14d7a2bf7140ff35,rec_688043a3b9886b4eb3c1,2,2,0,Corn healthy,Seasonal Corn Leaf Disease Dataset,direct representative match: dHash<=4 + pHash + geometry + ORB/RANSAC,1,1,0,0,0.93766578,0.93766578,1.00000000,1.00000000,VERIFIED_NEAR_DUPLICATE
refined_e0abe3ca91ed828f3971,rec_688b90c0edd88c9d39f8,2,2,0,Potato healthy,PLDD-UP,direct representative match: dHash<=4 + pHash + geometry + ORB/RANSAC,0,0,2,2,0.80750000,0.80750000,0.99226006,0.99226006,VERIFIED_NEAR_DUPLICATE
refined_018c4e36fd0372fda67d,rec_68987a5b5b94f01ece60,2,2,0,Potato Early blight,PLDD-UP,direct representative match: dHash<=4 + pHash + geometry + ORB/RANSAC,0,0,2,2,0.64541833,0.64541833,0.91769547,0.91769547,VERIFIED_NEAR_DUPLICATE
refined_4d55e824643ca04de24a,rec_68be9ba96beeb76bc327,2,2,0,Potato Late blight,PLDD-UP,direct representative match: dHash<=4 + pHash + geometry + ORB/RANSAC,3,3,4,4,0.58723958,0.58723958,0.93791574,0.93791574,VERIFIED_NEAR_DUPLICATE
refined_b14cee0975e5b14ac0a7,rec_68c69f8be7e802ac9d9f,2,2,0,Potato healthy,PLDD-UP,direct representative match: dHash<=4 + pHash + geometry + ORB/RANSAC,0,0,0,0,0.99868421,0.99868421,1.00000000,1.00000000,VERIFIED_NEAR_DUPLICATE
refined_835b38c2baf405e45995,rec_68c8c560c390b8b6e7cd,2,2,0,Potato Early blight,PLDD-UP,direct representative match: dHash<=4 + pHash + geometry + ORB/RANSAC,0,0,2,2,0.70259209,0.70259209,0.96504854,0.96504854,VERIFIED_NEAR_DUPLICATE
refined_376d66a5ae589efdd502,rec_68cda7e36d5a7341669b,3,3,0,Potato Early blight,PLDD-UP,direct representative match: dHash<=4 + pHash + geometry + ORB/RANSAC,0,1,4,4,0.41000000,0.43625000,0.87392550,0.94512195,VERIFIED_NEAR_DUPLICATE
refined_efc812de688aae15e5d3,rec_68cfd5300b5cb97a7765,2,2,0,Corn healthy,Seasonal Corn Leaf Disease Dataset,direct representative match: dHash<=4 + pHash + geometry + ORB/RANSAC,0,0,0,0,0.93049645,0.93049645,0.99542683,0.99542683,VERIFIED_NEAR_DUPLICATE
refined_af1296168096fca3c3fb,rec_68da76b499c3907824bb,2,2,0,Potato healthy,PLDD-UP,direct representative match: dHash<=4 + pHash + geometry + ORB/RANSAC,0,0,0,0,0.95125000,0.95125000,0.99868594,0.99868594,VERIFIED_NEAR_DUPLICATE
refined_9f2661c4d25480b5c20a,rec_68ed4211e2e642346184,2,2,0,Corn healthy,Seasonal Corn Leaf Disease Dataset,direct representative match: dHash<=4 + pHash + geometry + ORB/RANSAC,1,1,0,0,0.86619718,0.86619718,0.99837398,0.99837398,VERIFIED_NEAR_DUPLICATE
refined_5f1e5b67b76c16fc9102,rec_68ff45004e4a61a89641,2,2,0,Potato healthy,PLDD-UP,direct representative match: dHash<=4 + pHash + geometry + ORB/RANSAC,0,0,0,0,0.88629738,0.88629738,1.00000000,1.00000000,VERIFIED_NEAR_DUPLICATE
refined_2e0893d846a892122de1,rec_6935db6572444bcf7cf6,2,2,0,Corn healthy,Seasonal Corn Leaf Disease Dataset,direct representative match: dHash<=4 + pHash + geometry + ORB/RANSAC,0,0,0,0,0.92903226,0.92903226,0.99722222,0.99722222,VERIFIED_NEAR_DUPLICATE
refined_5a0436936d8c3aee61c8,rec_6943513f1d95683b8f67,2,2,0,Potato healthy,PLDD-UP,direct representative match: dHash<=4 + pHash + geometry + ORB/RANSAC,0,0,0,0,0.95375000,0.95375000,1.00000000,1.00000000,VERIFIED_NEAR_DUPLICATE
refined_91928d116e9cb0009df5,rec_695df34cb19470bab4a1,2,2,0,Potato healthy,PLDD-UP,direct representative match: dHash<=4 + pHash + geometry + ORB/RANSAC,0,0,0,0,0.99500000,0.99500000,1.00000000,1.00000000,VERIFIED_NEAR_DUPLICATE
refined_3f8ccbd6cf1de495060a,rec_695e7cf0229d3e0759a5,2,2,0,Potato Early blight,PLDD-UP,direct representative match: dHash<=4 + pHash + geometry + ORB/RANSAC,2,2,4,4,0.58344459,0.58344459,0.84897025,0.84897025,VERIFIED_NEAR_DUPLICATE
refined_3a36744fc66ee4273b51,rec_6961b410496735938614,2,2,0,Potato healthy,PLDD-UP,direct representative match: dHash<=4 + pHash + geometry + ORB/RANSAC,0,0,0,0,0.95250000,0.95250000,1.00000000,1.00000000,VERIFIED_NEAR_DUPLICATE
refined_f2829d7202e854cbceb1,rec_6997962290f82a563265,2,2,0,Potato healthy,PLDD-UP,direct representative match: dHash<=4 + pHash + geometry + ORB/RANSAC,0,0,0,0,0.79250000,0.79250000,0.99842271,0.99842271,VERIFIED_NEAR_DUPLICATE
refined_5075632382a4a68f7e16,rec_69a61d85c3f23f37d6d6,3,3,0,Potato healthy,PLDD-UP,direct representative match: dHash<=4 + pHash + geometry + ORB/RANSAC,0,4,0,4,0.77625000,0.79250000,0.93690852,0.99033816,VERIFIED_NEAR_DUPLICATE
refined_03fd7cc5a5aceede8ea9,rec_69b39974badad01605b9,2,2,0,Potato healthy,PLDD-UP,direct representative match: dHash<=4 + pHash + geometry + ORB/RANSAC,0,0,0,0,0.96625000,0.96625000,0.99611902,0.99611902,VERIFIED_NEAR_DUPLICATE
refined_777cdab516b64772ca70,rec_69b91e9bb0e232397bf0,2,2,0,Potato Early blight,PLDD-UP,direct representative match: dHash<=4 + pHash + geometry + ORB/RANSAC,0,0,4,4,0.63341969,0.63341969,0.79959100,0.79959100,VERIFIED_NEAR_DUPLICATE
refined_0363a9eb894cfd124693,rec_69ce512020a2a757e5be,2,2,0,Potato healthy,PLDD-UP,direct representative match: dHash<=4 + pHash + geometry + ORB/RANSAC,2,2,0,0,0.72207447,0.72207447,0.96132597,0.96132597,VERIFIED_NEAR_DUPLICATE
refined_f655dd97c176d908c74a,rec_69efe02f73428b544a59,2,2,0,Potato healthy,PLDD-UP,direct representative match: dHash<=4 + pHash + geometry + ORB/RANSAC,0,0,0,0,0.93625000,0.93625000,0.99866489,0.99866489,VERIFIED_NEAR_DUPLICATE
refined_3d1e9d3c947cd3b58465,rec_6a145fe7ac52a44f6471,2,2,0,Potato healthy,PLDD-UP,direct representative match: dHash<=4 + pHash + geometry + ORB/RANSAC,0,0,0,0,0.95625000,0.95625000,0.99869281,0.99869281,VERIFIED_NEAR_DUPLICATE
refined_0348557de89aba1643e7,rec_6a355aee8f6ef26d2fe8,2,2,0,Potato healthy,PLDD-UP,direct representative match: dHash<=4 + pHash + geometry + ORB/RANSAC,0,0,0,0,0.95231608,0.95231608,0.99856938,0.99856938,VERIFIED_NEAR_DUPLICATE
refined_c3e6aece2fed27814941,rec_6a6e51e5ac41d2f0e145,2,2,0,Potato healthy,PLDD-UP,direct representative match: dHash<=4 + pHash + geometry + ORB/RANSAC,0,0,0,0,0.99750000,0.99750000,1.00000000,1.00000000,VERIFIED_NEAR_DUPLICATE
refined_ca8b86f5793297dbc99e,rec_6aa898ee725ea03ef444,2,2,0,Potato healthy,PLDD-UP,direct representative match: dHash<=4 + pHash + geometry + ORB/RANSAC,1,1,2,2,0.73677419,0.73677419,0.99649737,0.99649737,VERIFIED_NEAR_DUPLICATE
refined_f362e032e18af42686ad,rec_6aad5e12cf8dae644d80,2,2,0,Potato healthy,PLDD-UP,direct representative match: dHash<=4 + pHash + geometry + ORB/RANSAC,0,0,0,0,0.95000000,0.95000000,0.99605263,0.99605263,VERIFIED_NEAR_DUPLICATE
refined_43cb5e8cc711c200d93e,rec_6ab59cbe7ac68497da8d,2,2,0,Corn healthy,Seasonal Corn Leaf Disease Dataset,direct representative match: dHash<=4 + pHash + geometry + ORB/RANSAC,2,2,0,0,0.90937997,0.90937997,0.99475524,0.99475524,VERIFIED_NEAR_DUPLICATE
refined_704ea9ab59d3b449f13b,rec_6ac59d805fae5e544752,2,2,0,Potato Late blight,PLDD-UP,direct representative match: dHash<=4 + pHash + geometry + ORB/RANSAC,0,0,4,4,0.55220126,0.55220126,0.86104784,0.86104784,VERIFIED_NEAR_DUPLICATE
refined_dfc1004ba5a919583f87,rec_6ad583ce71905aaff04d,2,2,0,Potato healthy,PLDD-UP,direct representative match: dHash<=4 + pHash + geometry + ORB/RANSAC,0,0,0,0,0.99375000,0.99375000,0.99874214,0.99874214,VERIFIED_NEAR_DUPLICATE
refined_0900de79ccacec14b359,rec_6ad90d547ccc0512694b,2,2,0,Potato healthy,PLDD-UP,direct representative match: dHash<=4 + pHash + geometry + ORB/RANSAC,2,2,0,0,0.77125000,0.77125000,0.98379254,0.98379254,VERIFIED_NEAR_DUPLICATE
refined_a481005221b7c19d189f,rec_6b02c6838c13f5c73008,2,2,0,Potato healthy,PLDD-UP,direct representative match: dHash<=4 + pHash + geometry + ORB/RANSAC,0,0,2,2,0.75960171,0.75960171,0.99063670,0.99063670,VERIFIED_NEAR_DUPLICATE
refined_fc9bd714454c82a4bedd,rec_6b14f6be1bf4aa17987f,2,2,0,Potato healthy,PLDD-UP,direct representative match: dHash<=4 + pHash + geometry + ORB/RANSAC,0,0,0,0,0.80875000,0.80875000,0.99536321,0.99536321,VERIFIED_NEAR_DUPLICATE
refined_d8f4ba5a36d3af29bb94,rec_6b2b4f12d1b0cc81bc4b,2,2,0,Potato healthy,PLDD-UP,direct representative match: dHash<=4 + pHash + geometry + ORB/RANSAC,0,0,0,0,0.96500000,0.96500000,1.00000000,1.00000000,VERIFIED_NEAR_DUPLICATE
refined_06dcd5d6961a74bbf8d0,rec_6b2c8a1007bd0512e708,2,2,0,Corn healthy,Seasonal Corn Leaf Disease Dataset,direct representative match: dHash<=4 + pHash + geometry + ORB/RANSAC,1,1,0,0,0.88826816,0.88826816,0.99842767,0.99842767,VERIFIED_NEAR_DUPLICATE
refined_e053a9666fbdb08e3be2,rec_6b372712cb414a8fa617,2,2,0,Potato healthy,PLDD-UP,direct representative match: dHash<=4 + pHash + geometry + ORB/RANSAC,0,0,0,0,0.96875000,0.96875000,0.99612903,0.99612903,VERIFIED_NEAR_DUPLICATE
refined_1ac4e0402b489c3980f5,rec_6b4898a9b36e8b738aba,2,2,0,Corn healthy,Seasonal Corn Leaf Disease Dataset,direct representative match: dHash<=4 + pHash + geometry + ORB/RANSAC,0,0,2,2,0.90646492,0.90646492,0.99544765,0.99544765,VERIFIED_NEAR_DUPLICATE
refined_c28f28007a17e5416db0,rec_6b49c8c9a32de9a89ff5,2,2,0,Potato healthy,PLDD-UP,direct representative match: dHash<=4 + pHash + geometry + ORB/RANSAC,0,0,0,0,0.95876289,0.95876289,0.99865591,0.99865591,VERIFIED_NEAR_DUPLICATE
refined_8f8b02224c6638ebb8d1,rec_6b5a88492fea666bfa34,2,2,0,Potato healthy,PLDD-UP,direct representative match: dHash<=4 + pHash + geometry + ORB/RANSAC,0,0,0,0,0.99625000,0.99625000,1.00000000,1.00000000,VERIFIED_NEAR_DUPLICATE
refined_88e399354ef6fcbc7d6e,rec_6b5eda48b7aad5ba35fa,2,2,0,Potato healthy,PLDD-UP,direct representative match: dHash<=4 + pHash + geometry + ORB/RANSAC,0,0,0,0,0.95165394,0.95165394,0.99732620,0.99732620,VERIFIED_NEAR_DUPLICATE
refined_fefcda9559caf5d988a8,rec_6b60f2e185724128ebcb,2,2,0,Potato healthy,PLDD-UP,direct representative match: dHash<=4 + pHash + geometry + ORB/RANSAC,0,0,0,0,0.78875000,0.78875000,0.97781300,0.97781300,VERIFIED_NEAR_DUPLICATE
refined_cf7ba795c7ab386aab57,rec_6b7c0b46b18404bd1f1a,2,2,0,Potato healthy,PLDD-UP,direct representative match: dHash<=4 + pHash + geometry + ORB/RANSAC,0,0,0,0,0.96250000,0.96250000,0.99870130,0.99870130,VERIFIED_NEAR_DUPLICATE
refined_1495c0c9c86491d032f4,rec_6ba0e8bf3b076e55f042,2,2,0,Potato healthy,PLDD-UP,direct representative match: dHash<=4 + pHash + geometry + ORB/RANSAC,0,0,0,0,0.96375000,0.96375000,1.00000000,1.00000000,VERIFIED_NEAR_DUPLICATE
refined_833e8c607fbf37b9f96c,rec_6bb9515cf25eda938a6d,2,2,0,Potato Late blight,PLDD-UP,direct representative match: dHash<=4 + pHash + geometry + ORB/RANSAC,0,0,2,2,0.56375000,0.56375000,0.77827051,0.77827051,VERIFIED_NEAR_DUPLICATE
refined_eef2993e542f541e2081,rec_6bd49e1a8adb552510f1,2,2,0,Potato healthy,PLDD-UP,direct representative match: dHash<=4 + pHash + geometry + ORB/RANSAC,1,1,0,0,0.92500000,0.92500000,0.99729730,0.99729730,VERIFIED_NEAR_DUPLICATE
refined_c295070f8eef7ca945d4,rec_6bd61371b1b29e6f0d86,3,3,0,Potato Late blight,PLDD-UP,direct representative match: dHash<=4 + pHash + geometry + ORB/RANSAC,0,1,2,4,0.68920676,0.69830949,0.92551210,0.98301887,VERIFIED_NEAR_DUPLICATE
refined_30fb3a6a9f8f43379cad,rec_6bda5e3c9b0a1981a1cb,2,2,0,Potato healthy,PLDD-UP,direct representative match: dHash<=4 + pHash + geometry + ORB/RANSAC,0,0,0,0,0.96125000,0.96125000,1.00000000,1.00000000,VERIFIED_NEAR_DUPLICATE
refined_ad2cfd385edf17f422f8,rec_6be003eabc58a48aa32f,2,2,0,Potato healthy,PLDD-UP,direct representative match: dHash<=4 + pHash + geometry + ORB/RANSAC,0,0,0,0,0.73875000,0.73875000,0.98477157,0.98477157,VERIFIED_NEAR_DUPLICATE
refined_f86ab72110fc1e72501f,rec_6be4fdd57af652821b8a,2,2,0,Corn healthy,Seasonal Corn Leaf Disease Dataset,direct representative match: dHash<=4 + pHash + geometry + ORB/RANSAC,0,0,0,0,0.90250329,0.90250329,0.99416058,0.99416058,VERIFIED_NEAR_DUPLICATE
refined_bf9c6b27332716222951,rec_6be509754290091928d2,2,2,0,Corn healthy,Seasonal Corn Leaf Disease Dataset,direct representative match: dHash<=4 + pHash + geometry + ORB/RANSAC,1,1,0,0,0.89850746,0.89850746,0.99501661,0.99501661,VERIFIED_NEAR_DUPLICATE
refined_051d7399fb4951b759a3,rec_6bfc193cf975b96876fa,3,3,0,Potato healthy,PLDD-UP,direct representative match: dHash<=4 + pHash + geometry + ORB/RANSAC,0,0,0,0,0.93375000,0.95000000,0.99866131,1.00000000,VERIFIED_NEAR_DUPLICATE
refined_a9184ef36e8e2c4541ed,rec_6c13f499d32384647bf9,2,2,0,Potato healthy,PLDD-UP,direct representative match: dHash<=4 + pHash + geometry + ORB/RANSAC,0,0,0,0,0.96750000,0.96750000,0.99870801,0.99870801,VERIFIED_NEAR_DUPLICATE
refined_375eef1d86be9363e649,rec_6c1dde3950ac5127725b,2,2,0,Potato healthy,PLDD-UP,direct representative match: dHash<=4 + pHash + geometry + ORB/RANSAC,0,0,0,0,0.73224044,0.73224044,0.93097015,0.93097015,VERIFIED_NEAR_DUPLICATE
refined_2988311f963f0ab63804,rec_6c35cc65305012184ad2,2,2,0,Potato Early blight,PLDD-UP,direct representative match: dHash<=4 + pHash + geometry + ORB/RANSAC,0,0,2,2,0.63750000,0.63750000,0.89411765,0.89411765,VERIFIED_NEAR_DUPLICATE
refined_57b788fb2746d070cb24,rec_6c3b7840c9a4c3d1b07c,4,4,0,Potato healthy,PLDD-UP,direct representative match: dHash<=4 + pHash + geometry + ORB/RANSAC,0,0,0,0,0.77625000,0.94750000,0.83413849,0.99868074,VERIFIED_NEAR_DUPLICATE
refined_721ff97833e3cef0422d,rec_6c55e22bdf72ad306f77,2,2,0,Potato healthy,PLDD-UP,direct representative match: dHash<=4 + pHash + geometry + ORB/RANSAC,0,0,2,2,0.79539642,0.79539642,0.98553055,0.98553055,VERIFIED_NEAR_DUPLICATE
refined_bd3f1205d209c6e33051,rec_6c77649a384e5cceec74,3,3,0,Potato Late blight,PLDD-UP,direct representative match: dHash<=4 + pHash + geometry + ORB/RANSAC,1,2,2,4,0.40500000,0.47250000,0.76719577,0.83641975,VERIFIED_NEAR_DUPLICATE
refined_8e1cf697dab8433d5dbb,rec_6cbb7f7b7b945087c384,2,2,0,Potato healthy,PLDD-UP,direct representative match: dHash<=4 + pHash + geometry + ORB/RANSAC,0,0,0,0,0.95625000,0.95625000,0.99477124,0.99477124,VERIFIED_NEAR_DUPLICATE
refined_d6270372ef903fb7448c,rec_6cd7f36ab09a5754a610,2,2,0,Potato healthy,PLDD-UP,direct representative match: dHash<=4 + pHash + geometry + ORB/RANSAC,1,1,0,0,0.95375000,0.95375000,1.00000000,1.00000000,VERIFIED_NEAR_DUPLICATE
refined_0382a3d14aabe9b72db8,rec_6cdefa8ed73ccb3159e0,3,3,0,Potato Early blight,PLDD-UP,direct representative match: dHash<=4 + pHash + geometry + ORB/RANSAC,1,2,2,2,0.68162084,0.68587896,0.84925690,0.99369748,VERIFIED_NEAR_DUPLICATE
refined_e0f90217ca1e2d242d46,rec_6cf29c84c9d7fc17d2bd,2,2,0,Potato healthy,PLDD-UP,direct representative match: dHash<=4 + pHash + geometry + ORB/RANSAC,0,0,0,0,0.94875000,0.94875000,1.00000000,1.00000000,VERIFIED_NEAR_DUPLICATE
refined_7e0db56e665feddabfe7,rec_6cf39c36d2d426122431,2,2,0,Corn healthy,Seasonal Corn Leaf Disease Dataset,direct representative match: dHash<=4 + pHash + geometry + ORB/RANSAC,0,0,0,0,0.89832869,0.89832869,0.99689922,0.99689922,VERIFIED_NEAR_DUPLICATE
