near_duplicate_group_id,risk_category,member_count,training_member_count,locked_test_member_count,dataset_count,datasets,target_class_count,target_classes,edge_count,minimum_hamming_distance,same_target_same_source_pairs,same_target_cross_source_pairs,different_target_pairs,train_to_locked_benchmark_pairs,other_pairs
near_8889864e8dd722e67dcd,LOW_SAME_TARGET_SAME_SOURCE,2,2,0,1,PLDD-UP,1,Potato healthy,1,0,1,0,0,0,0
near_888c30d44159bea53966,LOW_SAME_TARGET_SAME_SOURCE,2,2,0,1,PLDD-UP,1,Potato healthy,1,0,1,0,0,0,0
near_889a1a4911350e047505,LOW_SAME_TARGET_SAME_SOURCE,2,2,0,1,PLDD-UP,1,Potato healthy,1,0,1,0,0,0,0
near_88a05c19ce0f914e92ce,LOW_SAME_TARGET_SAME_SOURCE,2,2,0,1,PLDD-UP,1,Potato healthy,1,0,1,0,0,0,0
near_88d286cebf055cf569dd,LOW_SAME_TARGET_SAME_SOURCE,2,2,0,1,PLDD-UP,1,Potato healthy,1,0,1,0,0,0,0
near_890ecc4090d041ded923,LOW_SAME_TARGET_SAME_SOURCE,2,2,0,1,PLDD-UP,1,Potato healthy,1,0,1,0,0,0,0
near_892ab024d33de70da56f,LOW_SAME_TARGET_SAME_SOURCE,12,12,0,1,PLDD-UP,1,Potato healthy,42,0,42,0,0,0,0
near_8937f8b074d1c4e5bad8,LOW_SAME_TARGET_SAME_SOURCE,2,2,0,1,PLDD-UP,1,Potato healthy,1,0,1,0,0,0,0
near_89836dc82eebba0da0a1,LOW_SAME_TARGET_SAME_SOURCE,2,2,0,1,PLDD-UP,1,Potato healthy,1,0,1,0,0,0,0
near_89a7656c7a62f33cb0f7,LOW_SAME_TARGET_SAME_SOURCE,2,2,0,1,PLDD-UP,1,Potato healthy,1,0,1,0,0,0,0
near_8a0403f91cda9f8cc139,LOW_SAME_TARGET_SAME_SOURCE,2,2,0,1,PLDD-UP,1,Potato healthy,1,0,1,0,0,0,0
near_8a6582732ffa8e1c5318,LOW_SAME_TARGET_SAME_SOURCE,2,2,0,1,PLDD-UP,1,Potato healthy,1,1,1,0,0,0,0
near_8a745f73dbe76343bed5,LOW_SAME_TARGET_SAME_SOURCE,2,2,0,1,Seasonal Corn Leaf Disease Dataset,1,Corn healthy,1,1,1,0,0,0,0
near_8b2efd283b14d14684d0,LOW_SAME_TARGET_SAME_SOURCE,2,2,0,1,PLDD-UP,1,Potato healthy,1,0,1,0,0,0,0
near_8b55dc356d77deb0832c,LOW_SAME_TARGET_SAME_SOURCE,2,2,0,1,PLDD-UP,1,Potato healthy,1,0,1,0,0,0,0
near_8b78214a800a7ec88f78,LOW_SAME_TARGET_SAME_SOURCE,2,2,0,1,PLDD-UP,1,Potato Early blight,1,2,1,0,0,0,0
near_8b95aa0c1bd3a9538ef1,LOW_SAME_TARGET_SAME_SOURCE,2,2,0,1,Seasonal Corn Leaf Disease Dataset,1,Corn healthy,1,0,1,0,0,0,0
near_8b9bb09ea001098263bd,LOW_SAME_TARGET_SAME_SOURCE,3,3,0,1,PLDD-UP,1,Potato Early blight,3,0,3,0,0,0,0
near_8ba1cb1a0dcfb5efd4d0,LOW_SAME_TARGET_SAME_SOURCE,2,2,0,1,PLDD-UP,1,Potato healthy,1,0,1,0,0,0,0
near_8bb554f761864450d660,LOW_SAME_TARGET_SAME_SOURCE,2,2,0,1,PLDD-UP,1,Potato healthy,1,0,1,0,0,0,0
near_8bbc998d6e9ed388f2d2,LOW_SAME_TARGET_SAME_SOURCE,3,3,0,1,PLDD-UP,1,Potato Early blight,3,1,3,0,0,0,0
near_8c0705c70b60898697a6,LOW_SAME_TARGET_SAME_SOURCE,2,2,0,1,Seasonal Corn Leaf Disease Dataset,1,Corn healthy,1,1,1,0,0,0,0
near_8c147a76892359e2ca56,LOW_SAME_TARGET_SAME_SOURCE,2,2,0,1,PLDD-UP,1,Potato healthy,1,0,1,0,0,0,0
near_8c16ed8844d2010aa248,LOW_SAME_TARGET_SAME_SOURCE,2,2,0,1,Seasonal Corn Leaf Disease Dataset,1,Corn healthy,1,0,1,0,0,0,0
near_8c33a006608083881e40,LOW_SAME_TARGET_SAME_SOURCE,2,2,0,1,Seasonal Corn Leaf Disease Dataset,1,Corn healthy,1,1,1,0,0,0,0
near_8c44c1fc2218d61722f3,LOW_SAME_TARGET_SAME_SOURCE,2,2,0,1,PLDD-UP,1,Potato Early blight,1,3,1,0,0,0,0
near_8c4c68f094cc236110f9,LOW_SAME_TARGET_SAME_SOURCE,2,2,0,1,PLDD-UP,1,Potato healthy,1,0,1,0,0,0,0
near_8c56b027dd894869f0a9,LOW_SAME_TARGET_SAME_SOURCE,2,2,0,1,Seasonal Corn Leaf Disease Dataset,1,Corn healthy,1,0,1,0,0,0,0
near_8c66f1d92e509a3cbb3c,LOW_SAME_TARGET_SAME_SOURCE,2,2,0,1,PLDD-UP,1,Potato healthy,1,3,1,0,0,0,0
near_8c7017da5e011cf9a040,LOW_SAME_TARGET_SAME_SOURCE,2,2,0,1,PLDD-UP,1,Potato Late blight,1,2,1,0,0,0,0
near_8c876730db2e2996604d,DIFFERENT_TARGET,2,2,0,1,PLDD-UP,2,Potato Early blight | Potato Late blight,1,4,0,0,1,0,0
near_8c8cf0a753b27f6efa94,LOW_SAME_TARGET_SAME_SOURCE,2,2,0,1,PLDD-UP,1,Potato healthy,1,0,1,0,0,0,0
near_8c9d52192c1014cf5d31,LOW_SAME_TARGET_SAME_SOURCE,2,2,0,1,PLDD-UP,1,Potato healthy,1,1,1,0,0,0,0
near_8c9e8e2240c5d860cbee,LOW_SAME_TARGET_SAME_SOURCE,3,3,0,1,PLDD-UP,1,Potato Late blight,3,0,3,0,0,0,0
near_8cafe951ea8e81415367,LOW_SAME_TARGET_SAME_SOURCE,2,2,0,1,PLDD-UP,1,Potato healthy,1,0,1,0,0,0,0
near_8cb4bbeae84e7f6b8202,DIFFERENT_TARGET,2,2,0,1,PlantDoc,2,Potato Early blight | Tomato Early blight,1,3,0,0,1,0,0
near_8cca57edf6d3173362e8,LOW_SAME_TARGET_SAME_SOURCE,2,2,0,1,PLDD-UP,1,Potato healthy,1,0,1,0,0,0,0
near_8cd0847d6cd65cfaa87c,LOW_SAME_TARGET_SAME_SOURCE,2,2,0,1,PLDD-UP,1,Potato healthy,1,0,1,0,0,0,0
near_8cd6f539c0186d65a05b,LOW_SAME_TARGET_SAME_SOURCE,2,2,0,1,PLDD-UP,1,Potato healthy,1,0,1,0,0,0,0
near_8cdb22e0f633efbaccba,LOW_SAME_TARGET_SAME_SOURCE,2,2,0,1,Seasonal Corn Leaf Disease Dataset,1,Corn Cercospora leaf spot,1,0,1,0,0,0,0
near_8cdc24ae7ebd01085014,LOW_SAME_TARGET_SAME_SOURCE,2,2,0,1,PLDD-UP,1,Potato healthy,1,0,1,0,0,0,0
near_8ce11902e5b9203b0be7,LOW_SAME_TARGET_SAME_SOURCE,3,3,0,1,PLDD-UP,1,Potato Late blight,2,2,2,0,0,0,0
near_8ce33020e5af7791a282,LOW_SAME_TARGET_SAME_SOURCE,2,2,0,1,PLDD-UP,1,Potato Late blight,1,3,1,0,0,0,0
near_8cecda253b3ba08e9816,LOW_SAME_TARGET_SAME_SOURCE,2,2,0,1,PLDD-UP,1,Potato Early blight,1,4,1,0,0,0,0
near_8d0b25972522c2e5b4d4,LOW_SAME_TARGET_SAME_SOURCE,2,2,0,1,PLDD-UP,1,Potato Late blight,1,3,1,0,0,0,0
near_8d2837ad12881f0ed216,LOW_SAME_TARGET_SAME_SOURCE,2,2,0,1,PLDD-UP,1,Potato Late blight,1,4,1,0,0,0,0
near_8d2c8dce889415ff23fd,LOW_SAME_TARGET_SAME_SOURCE,2,2,0,1,Seasonal Corn Leaf Disease Dataset,1,Corn healthy,1,0,1,0,0,0,0
near_8d30d7026b6d4e527aaf,LOW_SAME_TARGET_SAME_SOURCE,3,3,0,1,PLDD-UP,1,Potato Late blight,2,3,2,0,0,0,0
near_8d447c47a2dd2467427f,LOW_SAME_TARGET_SAME_SOURCE,2,2,0,1,Seasonal Corn Leaf Disease Dataset,1,Corn healthy,1,1,1,0,0,0,0
near_8d51c594910ef1a61ce6,LOW_SAME_TARGET_SAME_SOURCE,3,3,0,1,PLDD-UP,1,Potato Early blight,3,0,3,0,0,0,0
near_8d7aa8060cb9bd1a26c5,LOW_SAME_TARGET_SAME_SOURCE,4,4,0,1,PLDD-UP,1,Potato Late blight,3,4,3,0,0,0,0
near_8db9ea6868dd65c6c854,LOW_SAME_TARGET_SAME_SOURCE,2,2,0,1,Seasonal Corn Leaf Disease Dataset,1,Corn healthy,1,0,1,0,0,0,0
near_8dbb242afd4ea92b280d,LOW_SAME_TARGET_SAME_SOURCE,2,2,0,1,Seasonal Corn Leaf Disease Dataset,1,Corn healthy,1,1,1,0,0,0,0
near_8dceb500aa550d1f166b,LOW_SAME_TARGET_SAME_SOURCE,2,2,0,1,Seasonal Corn Leaf Disease Dataset,1,Corn healthy,1,2,1,0,0,0,0
near_8de4b03a0b887f2f8b61,LOW_SAME_TARGET_SAME_SOURCE,2,2,0,1,PLDD-UP,1,Potato Early blight,1,4,1,0,0,0,0
near_8de564213b03c8bd5e03,LOW_SAME_TARGET_SAME_SOURCE,2,2,0,1,PLDD-UP,1,Potato healthy,1,0,1,0,0,0,0
near_8df19cdc2b04f8f5e28a,LOW_SAME_TARGET_SAME_SOURCE,2,2,0,1,PLDD-UP,1,Potato healthy,1,0,1,0,0,0,0
near_8df8f1ea844c63db164a,LOW_SAME_TARGET_SAME_SOURCE,2,2,0,1,PLDD-UP,1,Potato healthy,1,0,1,0,0,0,0
near_8e04353b85223811e70b,LOW_SAME_TARGET_SAME_SOURCE,2,2,0,1,PLDD-UP,1,Potato Early blight,1,2,1,0,0,0,0
near_8e0ecf6c5ca117303279,LOW_SAME_TARGET_SAME_SOURCE,2,2,0,1,PLDD-UP,1,Potato Early blight,1,4,1,0,0,0,0
near_8e5f81d4e89b99089ec7,LOW_SAME_TARGET_SAME_SOURCE,2,2,0,1,PLDD-UP,1,Potato Late blight,1,4,1,0,0,0,0
near_8e6854710cc74ad1b21d,LOW_SAME_TARGET_SAME_SOURCE,2,2,0,1,Seasonal Corn Leaf Disease Dataset,1,Corn healthy,1,0,1,0,0,0,0
near_8e6f434d08a193feee7b,LOW_SAME_TARGET_SAME_SOURCE,2,2,0,1,PLDD-UP,1,Potato healthy,1,0,1,0,0,0,0
near_8e7125f0f00ee173b97f,LOW_SAME_TARGET_SAME_SOURCE,2,2,0,1,Seasonal Corn Leaf Disease Dataset,1,Corn healthy,1,1,1,0,0,0,0
near_8e97aa40f49d5d7783f1,LOW_SAME_TARGET_SAME_SOURCE,2,2,0,1,Seasonal Corn Leaf Disease Dataset,1,Corn healthy,1,1,1,0,0,0,0
near_8eb9a19220a79ffaeda1,LOW_SAME_TARGET_SAME_SOURCE,4,4,0,1,PLDD-UP,1,Potato Early blight,6,0,6,0,0,0,0
near_8ed8e6b85ada0dc9b3f7,LOW_SAME_TARGET_SAME_SOURCE,2,2,0,1,PLDD-UP,1,Potato Late blight,1,4,1,0,0,0,0
near_8ede692501d5e25ab491,LOW_SAME_TARGET_SAME_SOURCE,2,2,0,1,PLDD-UP,1,Potato healthy,1,0,1,0,0,0,0
near_8ee45eee33553ac6858e,LOW_SAME_TARGET_SAME_SOURCE,2,2,0,1,Seasonal Corn Leaf Disease Dataset,1,Corn Cercospora leaf spot,1,1,1,0,0,0,0
near_8ef9ec43e7bb53499d90,LOW_SAME_TARGET_SAME_SOURCE,4,4,0,1,PLDD-UP,1,Potato Early blight,6,1,6,0,0,0,0
near_8f0e3317a51b3721b5ab,LOW_SAME_TARGET_SAME_SOURCE,8,8,0,1,PLDD-UP,1,Potato healthy,22,0,22,0,0,0,0
near_8f0e3a21d70430ae5795,LOW_SAME_TARGET_SAME_SOURCE,2,2,0,1,PLDD-UP,1,Potato healthy,1,1,1,0,0,0,0
near_8f1a06060ed16e30c5e8,LOW_SAME_TARGET_SAME_SOURCE,2,2,0,1,PLDD-UP,1,Potato healthy,1,0,1,0,0,0,0
near_8f44fd43d54b67481579,LOW_SAME_TARGET_SAME_SOURCE,2,2,0,1,PLDD-UP,1,Potato healthy,1,2,1,0,0,0,0
near_8f5ce8aafa8152241bb7,LOW_SAME_TARGET_SAME_SOURCE,2,2,0,1,PLDD-UP,1,Potato Late blight,1,4,1,0,0,0,0
near_8f9585bcddd3faafb549,LOW_SAME_TARGET_SAME_SOURCE,2,2,0,1,Seasonal Corn Leaf Disease Dataset,1,Corn healthy,1,0,1,0,0,0,0
near_8fbefa166d09a18d3cce,LOW_SAME_TARGET_SAME_SOURCE,2,2,0,1,Seasonal Corn Leaf Disease Dataset,1,Corn healthy,1,0,1,0,0,0,0
near_8fd311e287e865994a58,LOW_SAME_TARGET_SAME_SOURCE,2,2,0,1,Seasonal Corn Leaf Disease Dataset,1,Corn healthy,1,1,1,0,0,0,0
near_8fd35eba52878a4944e3,LOW_SAME_TARGET_SAME_SOURCE,2,2,0,1,PLDD-UP,1,Potato healthy,1,1,1,0,0,0,0
near_8fe21fc585d9e0851c39,LOW_SAME_TARGET_SAME_SOURCE,2,2,0,1,Seasonal Corn Leaf Disease Dataset,1,Corn healthy,1,0,1,0,0,0,0
near_90389d9b914d28dde369,LOW_SAME_TARGET_SAME_SOURCE,2,2,0,1,Seasonal Corn Leaf Disease Dataset,1,Corn healthy,1,0,1,0,0,0,0
near_905ad6b7873aa6581e73,LOW_SAME_TARGET_SAME_SOURCE,2,2,0,1,PLDD-UP,1,Potato healthy,1,0,1,0,0,0,0
near_9071bdef342f48551ffc,LOW_SAME_TARGET_SAME_SOURCE,2,2,0,1,PLDD-UP,1,Potato healthy,1,0,1,0,0,0,0
near_9087dba8b75c726e64b1,LOW_SAME_TARGET_SAME_SOURCE,2,2,0,1,PlantDoc,1,Tomato Bacterial spot,1,1,1,0,0,0,0
near_90cec906e545811ec5df,LOW_SAME_TARGET_SAME_SOURCE,2,2,0,1,PLDD-UP,1,Potato healthy,1,0,1,0,0,0,0
near_90edde6d1a2aa831d7ce,LOW_SAME_TARGET_SAME_SOURCE,2,2,0,1,PLDD-UP,1,Potato healthy,1,0,1,0,0,0,0
near_90f15ca59001eac9f736,LOW_SAME_TARGET_SAME_SOURCE,2,2,0,1,PLDD-UP,1,Potato healthy,1,0,1,0,0,0,0
near_91174a5bc20d1af9d5df,LOW_SAME_TARGET_SAME_SOURCE,2,2,0,1,PLDD-UP,1,Potato healthy,1,0,1,0,0,0,0
near_911995b3dbf89e864c28,LOW_SAME_TARGET_SAME_SOURCE,2,2,0,1,PLDD-UP,1,Potato healthy,1,3,1,0,0,0,0
near_91386ea28c5050b904d6,LOW_SAME_TARGET_SAME_SOURCE,2,2,0,1,PLDD-UP,1,Potato Early blight,1,4,1,0,0,0,0
near_9141a79383aa4f0ee7a4,LOW_SAME_TARGET_SAME_SOURCE,4,4,0,1,PLDD-UP,1,Potato Late blight,6,4,6,0,0,0,0
near_91a657370ef7649b9c5f,LOW_SAME_TARGET_SAME_SOURCE,2,2,0,1,PLDD-UP,1,Potato healthy,1,0,1,0,0,0,0
near_91b00e69806fabeebc76,LOW_SAME_TARGET_SAME_SOURCE,2,2,0,1,Seasonal Corn Leaf Disease Dataset,1,Corn Cercospora leaf spot,1,0,1,0,0,0,0
near_91bb56f952fa5d02fc3b,LOW_SAME_TARGET_SAME_SOURCE,2,2,0,1,Seasonal Corn Leaf Disease Dataset,1,Corn Cercospora leaf spot,1,0,1,0,0,0,0
near_91ee9c790d8d96a28a0f,LOW_SAME_TARGET_SAME_SOURCE,2,2,0,1,PLDD-UP,1,Potato Early blight,1,2,1,0,0,0,0
near_922efc28d1a5c7a348bf,LOW_SAME_TARGET_SAME_SOURCE,2,2,0,1,PLDD-UP,1,Potato healthy,1,0,1,0,0,0,0
near_923d77301f10fd7ab05b,LOW_SAME_TARGET_SAME_SOURCE,2,2,0,1,PLDD-UP,1,Potato healthy,1,0,1,0,0,0,0
near_9258be1f015110923b6f,LOW_SAME_TARGET_SAME_SOURCE,2,2,0,1,PLDD-UP,1,Potato healthy,1,0,1,0,0,0,0
near_926817b247f793ce8ba6,LOW_SAME_TARGET_SAME_SOURCE,4,4,0,1,PLDD-UP,1,Potato Early blight,5,1,5,0,0,0,0
near_929fb33aaaf7fc0cd0dc,LOW_SAME_TARGET_SAME_SOURCE,2,2,0,1,PLDD-UP,1,Potato Early blight,1,4,1,0,0,0,0
near_92fa31eda4dc8a9df19b,LOW_SAME_TARGET_SAME_SOURCE,2,2,0,1,Seasonal Corn Leaf Disease Dataset,1,Corn healthy,1,1,1,0,0,0,0
near_9320baee459e28f5a16f,DIFFERENT_TARGET,8,8,0,1,PLDD-UP,2,Potato Early blight | Potato Late blight,19,0,15,0,4,0,0
near_9331ad5560dabbeadcc3,LOW_SAME_TARGET_SAME_SOURCE,2,2,0,1,Seasonal Corn Leaf Disease Dataset,1,Corn healthy,1,1,1,0,0,0,0
near_935b94ae5964b55ef0c9,LOW_SAME_TARGET_SAME_SOURCE,2,2,0,1,PLDD-UP,1,Potato Late blight,1,1,1,0,0,0,0
near_935fb421e15a2c5be956,LOW_SAME_TARGET_SAME_SOURCE,3,3,0,1,PLDD-UP,1,Potato healthy,3,0,3,0,0,0,0
near_93848039bc66e5cc7927,LOW_SAME_TARGET_SAME_SOURCE,2,2,0,1,PLDD-UP,1,Potato Late blight,1,2,1,0,0,0,0
near_9386d516b8f0ace883eb,LOW_SAME_TARGET_SAME_SOURCE,2,2,0,1,PLDD-UP,1,Potato healthy,1,0,1,0,0,0,0
near_938f20f7793fcc7a34b1,LOW_SAME_TARGET_SAME_SOURCE,2,2,0,1,PLDD-UP,1,Potato healthy,1,0,1,0,0,0,0
near_9391e632d73b9217c1e5,LOW_SAME_TARGET_SAME_SOURCE,2,2,0,1,PLDD-UP,1,Potato healthy,1,2,1,0,0,0,0
near_939355f7bde9e6a87084,LOW_SAME_TARGET_SAME_SOURCE,2,2,0,1,PLDD-UP,1,Potato healthy,1,0,1,0,0,0,0
near_939810cef48295a5a126,LOW_SAME_TARGET_SAME_SOURCE,2,2,0,1,Seasonal Corn Leaf Disease Dataset,1,Corn healthy,1,0,1,0,0,0,0
near_93bec614dff40e217b1d,LOW_SAME_TARGET_SAME_SOURCE,2,2,0,1,Seasonal Corn Leaf Disease Dataset,1,Corn healthy,1,0,1,0,0,0,0
near_93de4710faf9245d81cb,LOW_SAME_TARGET_SAME_SOURCE,2,2,0,1,PLDD-UP,1,Potato healthy,1,0,1,0,0,0,0
near_93e90177484f287bed14,LOW_SAME_TARGET_SAME_SOURCE,2,2,0,1,PLDD-UP,1,Potato healthy,1,1,1,0,0,0,0
near_93ea486a0111b8f08481,LOW_SAME_TARGET_SAME_SOURCE,3,3,0,1,PLDD-UP,1,Potato Late blight,3,1,3,0,0,0,0
near_941799d036e32f551429,LOW_SAME_TARGET_SAME_SOURCE,2,2,0,1,Seasonal Corn Leaf Disease Dataset,1,Corn healthy,1,0,1,0,0,0,0
near_942b0e81c6bfe61e7e3e,LOW_SAME_TARGET_SAME_SOURCE,2,2,0,1,PLDD-UP,1,Potato Late blight,1,3,1,0,0,0,0
near_944b12c5aacb9fbb3ffc,LOW_SAME_TARGET_SAME_SOURCE,2,2,0,1,PLDD-UP,1,Potato healthy,1,0,1,0,0,0,0
near_946aafa05e559e61f244,LOW_SAME_TARGET_SAME_SOURCE,3,3,0,1,PLDD-UP,1,Potato Late blight,2,4,2,0,0,0,0
near_947116e78e7dcba5f7b8,LOW_SAME_TARGET_SAME_SOURCE,2,2,0,1,PLDD-UP,1,Potato healthy,1,0,1,0,0,0,0
near_947ff6b7abb94ff8bca0,LOW_SAME_TARGET_SAME_SOURCE,2,2,0,1,PLDD-UP,1,Potato healthy,1,0,1,0,0,0,0
near_94b1ebbf212b02de485f,LOW_SAME_TARGET_SAME_SOURCE,2,2,0,1,PlantDoc,1,Tomato Late blight,1,0,1,0,0,0,0
near_94c6bbf81c05ec31f527,LOW_SAME_TARGET_SAME_SOURCE,2,2,0,1,Seasonal Corn Leaf Disease Dataset,1,Corn healthy,1,1,1,0,0,0,0
near_94cb3c7b4abdc646acf3,LOW_SAME_TARGET_SAME_SOURCE,2,2,0,1,PLDD-UP,1,Potato Early blight,1,3,1,0,0,0,0
near_94d8186ea694faf6beae,LOW_SAME_TARGET_SAME_SOURCE,2,2,0,1,PLDD-UP,1,Potato healthy,1,0,1,0,0,0,0
near_94ddd863b72893b72f47,LOW_SAME_TARGET_SAME_SOURCE,2,2,0,1,PLDD-UP,1,Potato healthy,1,0,1,0,0,0,0
near_94f34b6b76effd7d8bd6,LOW_SAME_TARGET_SAME_SOURCE,2,2,0,1,PLDD-UP,1,Potato healthy,1,0,1,0,0,0,0
near_94f65b52fb76eb289606,LOW_SAME_TARGET_SAME_SOURCE,2,2,0,1,PLDD-UP,1,Potato Early blight,1,3,1,0,0,0,0
near_9507f290f9d8f70bf1f6,LOW_SAME_TARGET_SAME_SOURCE,2,2,0,1,PLDD-UP,1,Potato Late blight,1,2,1,0,0,0,0
near_9516eeadba3e4cbd8825,LOW_SAME_TARGET_SAME_SOURCE,2,2,0,1,Seasonal Corn Leaf Disease Dataset,1,Corn healthy,1,0,1,0,0,0,0
near_9521f91103149042cf9c,LOW_SAME_TARGET_SAME_SOURCE,2,2,0,1,Seasonal Corn Leaf Disease Dataset,1,Corn healthy,1,4,1,0,0,0,0
near_952e2201d6c82b453ef0,LOW_SAME_TARGET_SAME_SOURCE,2,2,0,1,PLDD-UP,1,Potato Late blight,1,2,1,0,0,0,0
near_955f9093c40b45c1ff7c,LOW_SAME_TARGET_SAME_SOURCE,2,2,0,1,Seasonal Corn Leaf Disease Dataset,1,Corn healthy,1,0,1,0,0,0,0
near_95bf4fed2c701af97816,DIFFERENT_TARGET,2,2,0,1,PlantDoc,2,Tomato Bacterial spot | Tomato Septoria leaf spot,1,0,0,0,1,0,0
near_95c3619a1277c1d21503,LOW_SAME_TARGET_SAME_SOURCE,2,2,0,1,PLDD-UP,1,Potato healthy,1,0,1,0,0,0,0
near_95c4754df908def6ae4c,LOW_SAME_TARGET_SAME_SOURCE,2,2,0,1,PLDD-UP,1,Potato healthy,1,4,1,0,0,0,0
near_95f4a35f4daacd04838a,LOW_SAME_TARGET_SAME_SOURCE,2,2,0,1,Seasonal Corn Leaf Disease Dataset,1,Corn healthy,1,0,1,0,0,0,0
near_9601a243d8767e3de2b5,TRAIN_TO_LOCKED_BENCHMARK,2,1,1,1,PlantDoc,1,Tomato Bacterial spot,1,0,0,0,0,1,0
near_963fb36cceab43cd1a19,LOW_SAME_TARGET_SAME_SOURCE,2,2,0,1,PLDD-UP,1,Potato healthy,1,0,1,0,0,0,0
near_964dc18a3a190f2773ec,LOW_SAME_TARGET_SAME_SOURCE,2,2,0,1,PLDD-UP,1,Potato healthy,1,2,1,0,0,0,0
near_965cc05fd30d6a505a20,LOW_SAME_TARGET_SAME_SOURCE,3,3,0,1,PLDD-UP,1,Potato Early blight,3,2,3,0,0,0,0
near_9696931d8dc37bfd5165,LOW_SAME_TARGET_SAME_SOURCE,2,2,0,1,PLDD-UP,1,Potato Late blight,1,3,1,0,0,0,0
near_96a3adb40182fbb19a12,LOW_SAME_TARGET_SAME_SOURCE,2,2,0,1,PLDD-UP,1,Potato healthy,1,0,1,0,0,0,0
near_96b013323bd468bf5c8a,LOW_SAME_TARGET_SAME_SOURCE,2,2,0,1,PLDD-UP,1,Potato healthy,1,0,1,0,0,0,0
near_96b13915556337121bb5,LOW_SAME_TARGET_SAME_SOURCE,2,2,0,1,PLDD-UP,1,Potato healthy,1,0,1,0,0,0,0
near_96bc150a3f1ac2374a3e,LOW_SAME_TARGET_SAME_SOURCE,4,4,0,1,Seasonal Corn Leaf Disease Dataset,1,Corn Cercospora leaf spot,6,0,6,0,0,0,0
near_96c31bc280249fa99bba,LOW_SAME_TARGET_SAME_SOURCE,2,2,0,1,Seasonal Corn Leaf Disease Dataset,1,Corn healthy,1,0,1,0,0,0,0
near_96e141e4324457c96a5b,LOW_SAME_TARGET_SAME_SOURCE,2,2,0,1,PLDD-UP,1,Potato healthy,1,0,1,0,0,0,0
near_96ee239337d16493b899,LOW_SAME_TARGET_SAME_SOURCE,2,2,0,1,PLDD-UP,1,Potato healthy,1,0,1,0,0,0,0
near_970a720f13cf17af6b0f,LOW_SAME_TARGET_SAME_SOURCE,2,2,0,1,PLDD-UP,1,Potato healthy,1,0,1,0,0,0,0
near_971b1c5cb915623819a3,LOW_SAME_TARGET_SAME_SOURCE,2,2,0,1,PLDD-UP,1,Potato healthy,1,0,1,0,0,0,0
near_971eb7e3541d723e8743,DIFFERENT_TARGET,4,4,0,1,PLDD-UP,2,Potato Early blight | Potato healthy,6,0,2,0,4,0,0
near_97776cee720b6130ec44,LOW_SAME_TARGET_SAME_SOURCE,2,2,0,1,PLDD-UP,1,Potato Late blight,1,4,1,0,0,0,0
near_9789887c6cbd060f3e5f,LOW_SAME_TARGET_SAME_SOURCE,2,2,0,1,PLDD-UP,1,Potato healthy,1,0,1,0,0,0,0
near_979070c9aa3d162d135b,LOW_SAME_TARGET_SAME_SOURCE,2,2,0,1,PLDD-UP,1,Potato healthy,1,0,1,0,0,0,0
near_9799c5b119c1b037e51c,LOW_SAME_TARGET_SAME_SOURCE,3,3,0,1,PLDD-UP,1,Potato Early blight,3,1,3,0,0,0,0
near_979be0787f2ccf9a8d32,LOW_SAME_TARGET_SAME_SOURCE,2,2,0,1,PLDD-UP,1,Potato healthy,1,3,1,0,0,0,0
near_97f1cd3368ecebbeec00,DIFFERENT_TARGET,2,2,0,1,PlantDoc,2,Tomato Bacterial spot | Tomato Septoria leaf spot,1,1,0,0,1,0,0
near_982240cd45189d591a60,LOW_SAME_TARGET_SAME_SOURCE,2,2,0,1,PLDD-UP,1,Potato Early blight,1,2,1,0,0,0,0
near_986657b3985e91550edc,LOW_SAME_TARGET_SAME_SOURCE,2,2,0,1,PLDD-UP,1,Potato healthy,1,0,1,0,0,0,0
near_9874b790f247a2862cbf,LOW_SAME_TARGET_SAME_SOURCE,2,2,0,1,Seasonal Corn Leaf Disease Dataset,1,Corn healthy,1,0,1,0,0,0,0
near_98786f671fd0aafb962e,LOW_SAME_TARGET_SAME_SOURCE,2,2,0,1,PLDD-UP,1,Potato healthy,1,0,1,0,0,0,0
near_987cdac33ff9f556bf28,LOW_SAME_TARGET_SAME_SOURCE,2,2,0,1,PLDD-UP,1,Potato healthy,1,0,1,0,0,0,0
near_98900d4712e079e28f25,LOW_SAME_TARGET_SAME_SOURCE,2,2,0,1,PLDD-UP,1,Potato healthy,1,0,1,0,0,0,0
near_98a48f04200249b49370,LOW_SAME_TARGET_SAME_SOURCE,2,2,0,1,PLDD-UP,1,Potato healthy,1,0,1,0,0,0,0
near_98d6bfe5cf71f4e39a9f,LOW_SAME_TARGET_SAME_SOURCE,3,3,0,1,PLDD-UP,1,Potato Late blight,3,1,3,0,0,0,0
near_98e6a17967451f2b9e24,LOW_SAME_TARGET_SAME_SOURCE,2,2,0,1,Seasonal Corn Leaf Disease Dataset,1,Corn healthy,1,0,1,0,0,0,0
near_99078a81c65aee2a799f,LOW_SAME_TARGET_SAME_SOURCE,4,4,0,1,PLDD-UP,1,Potato healthy,6,0,6,0,0,0,0
near_990edc4830ca9812a62f,LOW_SAME_TARGET_SAME_SOURCE,3,3,0,1,PLDD-UP,1,Potato Late blight,3,2,3,0,0,0,0
near_9914247a894ee574061a,LOW_SAME_TARGET_SAME_SOURCE,2,2,0,1,Seasonal Corn Leaf Disease Dataset,1,Corn healthy,1,0,1,0,0,0,0
